eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,count
201703070002,2017,3,7,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201703070003,2017,3,7,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,1414
201703080004,2017,3,8,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201703080039,2017,3,8,,0,,4,Afghanistan,6,South Asia,Faryab,Qurghan district,37.035833,64.942222,1414
201703090001,2017,3,9,,0,,4,Afghanistan,6,South Asia,Jawzjan,Sufi Dost Mohammad,35.966537,65.46034,1414
201703090002,2017,3,9,,0,,4,Afghanistan,6,South Asia,Jawzjan,Bibi Marym,35.96834,65.480646,1414
201703090041,2017,3,9,2017-03-09 00:00:00,0,,4,Afghanistan,6,South Asia,Ghazni,Qarabagh district,33.191181,68.089484,1414
201703100007,2017,3,10,,0,,4,Afghanistan,6,South Asia,Helmand,Bolan,31.589827,64.337952,1414
201703100008,2017,3,10,,0,,4,Afghanistan,6,South Asia,Nangarhar,Mamandari,34.08218,70.667035,1414
201703110005,2017,3,11,,0,,4,Afghanistan,6,South Asia,Zabul,Loy Shor,32.015556,67.116667,1414
201703110006,2017,3,11,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.335258,69.928467,1414
201703110026,2017,3,11,,0,,4,Afghanistan,6,South Asia,Farah,Gnhkan,32.492952,62.067757,1414
201703120014,2017,3,11,,0,,4,Afghanistan,6,South Asia,Herat,Kamar Qalaq,34.352865,62.204029,1414
201703130008,2017,3,13,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201703130010,2017,3,13,,0,,4,Afghanistan,6,South Asia,Nangarhar,Lalma,34.335648,70.458763,1414
201703130015,2017,3,11,,0,,4,Afghanistan,6,South Asia,Nangarhar,Ghani Khel district,34.195841,70.787515,1414
201703130017,2017,3,13,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201703130037,2017,3,13,,0,,4,Afghanistan,6,South Asia,Ghazni,Raasni,32.740789,67.624498,1414
201703140011,2017,3,12,2017-03-12 00:00:00,0,,4,Afghanistan,6,South Asia,Uruzgan,Chora district,32.845727,66.050109,1414
201703140018,2017,3,13,,0,,4,Afghanistan,6,South Asia,Faryab,Shirin Tagab district,36.23828,64.864446,1414
201703140019,2017,3,13,,0,,4,Afghanistan,6,South Asia,Faryab,Dawlatabad district,36.507414,65.000854,1414
201703140026,2017,3,14,,0,,4,Afghanistan,6,South Asia,Ghazni,Tasan,33.503654,68.598741,1414
201703150007,2017,3,15,,0,,4,Afghanistan,6,South Asia,Sari Pul,Qara Khwal,36.067897,65.649836,1414
201703150025,2017,3,13,,0,,4,Afghanistan,6,South Asia,Herat,Obe district,34.370913,63.197323,1414
201703150052,2017,3,15,2017-03-15 00:00:00,0,,4,Afghanistan,6,South Asia,Jawzjan,Darzab district,36.001646,65.362895,1414
201703160002,2017,3,16,2017-03-16 00:00:00,0,,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.60063,64.369652,1414
201703170005,2017,3,17,,0,,4,Afghanistan,6,South Asia,Khost,Saberi district,33.45715,69.989929,1414
201703170007,2017,3,17,,0,,4,Afghanistan,6,South Asia,Nangarhar,Daronta,34.475151,70.362976,1414
201703170027,2017,3,17,,0,,4,Afghanistan,6,South Asia,Unknown,Unknown,,,1414
201703180001,2017,3,18,,0,,4,Afghanistan,6,South Asia,Kandahar,Nesh district,32.372482,65.67716,1414
201703180014,2017,3,18,2017-03-18 00:00:00,0,,4,Afghanistan,6,South Asia,Kunar,Chapa Dara district,34.960564,70.698455,1414
201703190003,2017,3,19,,0,,4,Afghanistan,6,South Asia,Helmand,Washer district,31.86668,64.19415,1414
201703190008,2017,3,19,,1,,4,Afghanistan,6,South Asia,Uruzgan,Khorma,32.708333,65.863611,1414
201703190023,2017,3,19,2017-03-19 00:00:00,0,,4,Afghanistan,6,South Asia,Jawzjan,Qush Tepa district,36.187668,65.350536,1414
201703190024,2017,3,19,2017-03-19 00:00:00,0,,4,Afghanistan,6,South Asia,Sari Pul,Sari Pul,36.217655,65.933037,1414
201703190035,2017,3,19,,1,,4,Afghanistan,6,South Asia,Farah,Dehak,32.222282,62.168857,1414
201703200001,2017,3,19,2017-03-19 00:00:00,0,,4,Afghanistan,6,South Asia,Zabul,Shahjoy district,32.504199,67.416011,1414
201703200008,2017,3,19,,0,,4,Afghanistan,6,South Asia,Paktika,Urgun district,33.02242,69.201827,1414
201703200025,2017,3,20,,0,,4,Afghanistan,6,South Asia,Takhar,Kandaharian,37.339167,69.5825,1414
201703210012,2017,3,20,,0,,4,Afghanistan,6,South Asia,Helmand,Gereshk,31.825871,64.576431,1414
201703210020,2017,3,20,,0,,4,Afghanistan,6,South Asia,Wardak,Unknown,34.351349,68.238534,1414
201703220012,2017,3,21,,0,,4,Afghanistan,6,South Asia,Laghman,Unknown,34.689769,70.145581,1414
201703220022,2017,3,22,2017-03-22 00:00:00,0,,4,Afghanistan,6,South Asia,Helmand,Loy Bagh,31.630932,64.258698,1414
201703220023,2017,3,22,,0,,4,Afghanistan,6,South Asia,Kandahar,Nesh district,32.36446,65.706579,1414
201703220024,2017,3,22,2017-03-22 00:00:00,0,,4,Afghanistan,6,South Asia,Kunduz,Imam Sahib district,37.060393,68.819884,1414
201703220026,2017,3,22,,0,,4,Afghanistan,6,South Asia,Nangarhar,Ghani Khel district,34.195841,70.787515,1414
201703230015,2017,3,23,,0,,4,Afghanistan,6,South Asia,Kunduz,Aliabad district,36.611544,68.896453,1414
201703230019,2017,3,23,,0,,4,Afghanistan,6,South Asia,Takhar,Khwaja Baha Wuddin district,37.339167,69.5825,1414
201703240004,2017,3,24,,1,,4,Afghanistan,6,South Asia,Jawzjan,Darzab district,36.001646,65.362895,1414
201703240005,2017,3,24,,0,,4,Afghanistan,6,South Asia,Logar,Mohammad Agha district,34.230531,69.114971,1414
201703240014,2017,3,23,,0,,4,Afghanistan,6,South Asia,Takhar,Khwaja Baha Wuddin district,37.339167,69.5825,1414
201703240015,2017,3,24,2017-03-24 00:00:00,0,,4,Afghanistan,6,South Asia,Nangarhar,Pachir Agam district,34.0875,70.280556,1414
201703240016,2017,3,24,,0,,4,Afghanistan,6,South Asia,Ghazni,Muqur district,32.806121,67.773521,1414
201703240017,2017,3,24,,0,,4,Afghanistan,6,South Asia,Sari Pul,Unknown,35.670747,66.046353,1414
201703250010,2017,3,25,,0,,4,Afghanistan,6,South Asia,Farah,Pusht Rod district,32.493611,62.151667,1414
201703250026,2017,3,25,2017-03-25 00:00:00,0,,4,Afghanistan,6,South Asia,Ghazni,Andar district,33.26308,68.572411,1414
201703250027,2017,3,25,,0,,4,Afghanistan,6,South Asia,Nangarhar,Bihsud district,34.450346,70.460449,1414
201703250028,2017,3,25,,0,,4,Afghanistan,6,South Asia,Nangarhar,Muhmand Dara district,34.215777,71.026005,1414
201703260002,2017,3,26,,0,,4,Afghanistan,6,South Asia,Nangarhar,Chardehi,34.317372,70.785014,1414
201703260036,2017,3,27,2017-03-27 00:00:00,0,,4,Afghanistan,6,South Asia,Parwan,Tokhchi,34.977778,69.2225,1414
201703260039,2017,3,26,,0,,4,Afghanistan,6,South Asia,Badakhshan,Yaftal Sufla district,37.318238,70.385732,1414
201703270005,2017,3,28,,1,,4,Afghanistan,6,South Asia,Kandahar,Arghawan,31.980761,65.564515,1414
201703270035,2017,3,26,,0,,4,Afghanistan,6,South Asia,Wardak,Unknown,34.351349,68.238534,1414
201703280003,2017,3,28,,0,,4,Afghanistan,6,South Asia,Badghis,Bala Morghab,35.58567,63.328087,1414
201703280004,2017,3,28,,0,,4,Afghanistan,6,South Asia,Badghis,Bala Morghab,35.58567,63.328087,1414
201703280005,2017,3,28,,0,,4,Afghanistan,6,South Asia,Badghis,Bala Morghab,35.58567,63.328087,1414
201703280011,2017,3,28,,0,,4,Afghanistan,6,South Asia,Kandahar,Bakht Mano,31.632052,65.703159,1414
201703280038,2017,3,28,2017-03-28 00:00:00,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201703290024,2017,3,29,2017-03-29 00:00:00,0,,4,Afghanistan,6,South Asia,Ghor,Unknown,34.099578,64.905955,1414
201703290049,2017,3,29,"March 26-31, 2017",0,,4,Afghanistan,6,South Asia,Zabul,Shamulzayi district,31.823984,67.775917,1414
201703290050,2017,3,29,,0,,4,Afghanistan,6,South Asia,Herat,Sultan Abad,33.198026,62.362931,1414
201703300019,2017,3,29,,0,,4,Afghanistan,6,South Asia,Takhar,Lala Guzar,37.364167,69.558889,1414
201703300029,2017,3,30,2017-03-30 00:00:00,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1414
201703310034,2017,3,31,2017-03-31 00:00:00,0,,4,Afghanistan,6,South Asia,Takhar,Khwaja Baha Wuddin district,37.342958,69.565244,1414
201704010014,2017,4,1,,0,,4,Afghanistan,6,South Asia,Khost,Syedkhel,33.346389,69.498333,1414
201704010022,2017,4,1,,1,,4,Afghanistan,6,South Asia,Nangarhar,Sinzali,34.117682,70.464072,1414
201704010023,2017,4,1,,1,,4,Afghanistan,6,South Asia,Nangarhar,Rodkhani,34.235278,70.533611,1414
201704010024,2017,4,2,,0,,4,Afghanistan,6,South Asia,Takhar,Darqad district,37.459966,69.526124,1414
201704030016,2017,4,3,,0,,4,Afghanistan,6,South Asia,Ghazni,Sultan Bagh,33.3359,68.605202,1414
201704030024,2017,4,2,,0,,4,Afghanistan,6,South Asia,Ghor,Feroz Koh,34.521317,65.249245,1414
201704030037,2017,4,2,,0,,4,Afghanistan,6,South Asia,Khost,Bak district,33.509963,70.121765,1414
201704040021,2017,4,4,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704040031,2017,4,4,2017-04-04 00:00:00,0,,4,Afghanistan,6,South Asia,Paktika,Sharana,33.1782,68.752533,1414
201704050009,2017,4,5,,0,,4,Afghanistan,6,South Asia,Jawzjan,Moghul,35.978245,65.40889,1414
201704050049,2017,4,5,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak district,31.320556,65.961111,1414
201704060024,2017,4,6,,0,,4,Afghanistan,6,South Asia,Herat,Farsi district,33.696641,63.092771,1414
201704060034,2017,4,6,,0,,4,Afghanistan,6,South Asia,Takhar,Charsiano,37.345278,69.535,1414
201704070043,2017,4,5,,0,,4,Afghanistan,6,South Asia,Helmand,Gereshk,31.825871,64.576431,1414
201704080009,2017,4,8,,1,,4,Afghanistan,6,South Asia,Jawzjan,Alqani,36.001646,65.362895,1414
201704080010,2017,4,8,,1,,4,Afghanistan,6,South Asia,Jawzjan,Moghul,35.978245,65.40889,1414
201704080011,2017,4,8,,1,,4,Afghanistan,6,South Asia,Jawzjan,Sar Darrah,35.958611,65.449167,1414
201704080012,2017,4,8,,1,,4,Afghanistan,6,South Asia,Jawzjan,Darzab district,36.001646,65.362895,1414
201704080027,2017,4,8,,0,,4,Afghanistan,6,South Asia,Balkh,Chimtal district,36.540106,66.656716,1414
201704080036,2017,4,8,,0,,4,Afghanistan,6,South Asia,Nangarhar,Shadal Bazaar,34.093209,70.659455,1414
201704080044,2017,4,8,2017-04-08 00:00:00,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1414
201704090018,2017,4,9,2017-04-09 00:00:00,0,,4,Afghanistan,6,South Asia,Kunar,Asadabad district,34.870669,71.12267,1414
201704090019,2017,4,9,2017-04-09 00:00:00,0,,4,Afghanistan,6,South Asia,Balkh,Chimtal district,36.569791,66.683999,1414
201704090033,2017,4,9,,0,,4,Afghanistan,6,South Asia,Jawzjan,Moghul,35.978245,65.40889,1414
201704090034,2017,4,9,,0,,4,Afghanistan,6,South Asia,Jawzjan,Halqani,35.984106,65.395146,1414
201704100009,2017,4,10,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704100010,2017,4,10,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704100018,2017,4,10,,0,,4,Afghanistan,6,South Asia,Nangarhar,Marko Bazaar,34.187222,70.823056,1414
201704100020,2017,4,10,,1,,4,Afghanistan,6,South Asia,Zabul,Shahr-e Safa,31.80262,66.324715,1414
201704100023,2017,4,10,,0,,4,Afghanistan,6,South Asia,Jawzjan,Qush Tepa district,36.209722,65.363333,1414
201704110009,2017,4,11,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704110021,2017,4,11,,0,,4,Afghanistan,6,South Asia,Zabul,Shinkay district,31.919722,67.156111,1414
201704110022,2017,4,11,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704110030,2017,4,11,,0,,4,Afghanistan,6,South Asia,Kunduz,Kunduz,36.705776,68.87706,1414
201704120003,2017,4,12,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704140005,2017,4,14,,0,,4,Afghanistan,6,South Asia,Helmand,Nawa-i-Barakzayi district,31.488245,64.321492,1414
201704140009,2017,4,13,,0,,4,Afghanistan,6,South Asia,Paktia,Unknown,33.706199,69.383108,1414
201704140021,2017,4,14,,0,,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.60063,64.369652,1414
201704150016,2017,4,15,,0,,4,Afghanistan,6,South Asia,Nangarhar,Janikheil,34.265707,70.754949,1414
201704150022,2017,4,15,,0,,4,Afghanistan,6,South Asia,Ghazni,Ghatan,33.286335,68.457687,1414
201704150023,2017,4,15,,1,,4,Afghanistan,6,South Asia,Badghis,Unknown,35.167134,63.769538,1414
201704150031,2017,4,15,2017-04-15 00:00:00,0,,4,Afghanistan,6,South Asia,Sari Pul,Latai,36.056023,65.961548,1414
201704150032,2017,4,15,2017-04-15 00:00:00,0,,4,Afghanistan,6,South Asia,Sari Pul,Mirza Wulang,35.97287,65.798294,1414
201704160001,2017,4,16,,0,,4,Afghanistan,6,South Asia,Logar,Mohammad Agha district,34.150753,69.240073,1414
201704160014,2017,4,16,2017-04-16 00:00:00,0,,4,Afghanistan,6,South Asia,Logar,Qala-e-Wazir,34.014552,69.192392,1414
201704160020,2017,4,16,,0,,4,Afghanistan,6,South Asia,Jawzjan,Darzab district,36.001646,65.362895,1414
201704170002,2017,4,17,,0,,4,Afghanistan,6,South Asia,Kunduz,Musazai,36.5725,69.041389,1414
201704170003,2017,4,16,,0,,4,Afghanistan,6,South Asia,Sari Pul,Sayyad district,36.181716,65.818925,1414
201704170006,2017,4,17,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704170012,2017,4,16,2017-04-16 00:00:00,0,,4,Afghanistan,6,South Asia,Nangarhar,Achin district,34.08218,70.667035,1414
201704170056,2017,4,17,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704180050,2017,4,18,,0,,4,Afghanistan,6,South Asia,Kandahar,Miya Nishin district,32.380833,66.336389,1414
201704180061,2017,4,18,2017-04-18 00:00:00,0,,4,Afghanistan,6,South Asia,Sari Pul,Sayyad district,36.150292,65.716003,1414
201704190031,2017,4,19,2017-04-19 00:00:00,0,,4,Afghanistan,6,South Asia,Badghis,Qadis district,34.868622,63.53093,1414
201704190032,2017,4,19,,0,,4,Afghanistan,6,South Asia,Zabul,Sewri,31.908191,67.158049,1414
201704190033,2017,4,19,,0,,4,Afghanistan,6,South Asia,Zabul,Sewri,31.908191,67.158049,1414
201704190043,2017,4,19,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704190045,2017,4,19,"April 16-22, 2017",0,,4,Afghanistan,6,South Asia,Herat,Herat,34.346722,62.197315,1414
201704190056,2017,4,19,,0,,4,Afghanistan,6,South Asia,Paktika,Gayan district,32.984042,69.430782,1414
201704190057,2017,4,19,,0,,4,Afghanistan,6,South Asia,Paktika,Gayan district,32.984042,69.430782,1414
201704190058,2017,4,19,,0,,4,Afghanistan,6,South Asia,Paktika,Gayan district,32.984042,69.430782,1414
201704190059,2017,4,19,,0,,4,Afghanistan,6,South Asia,Paktika,Gayan district,32.984042,69.430782,1414
201704190060,2017,4,19,,0,,4,Afghanistan,6,South Asia,Paktika,Gayan district,32.984042,69.430782,1414
201704200003,2017,4,19,,0,,4,Afghanistan,6,South Asia,Takhar,Khwaja Baha Wuddin district,37.337725,69.577089,1414
201704200004,2017,4,20,,0,,4,Afghanistan,6,South Asia,Uruzgan,Tarin Kot district,32.591159,65.956724,1414
201704200006,2017,4,20,,0,,4,Afghanistan,6,South Asia,Laghman,Alingar district,34.818085,70.353251,1414
201704200016,2017,4,20,,0,,4,Afghanistan,6,South Asia,Paktika,Yosuf Khel district,33.048333,68.653333,1414
201704210001,2017,4,21,,0,,4,Afghanistan,6,South Asia,Balkh,Mazari Sharif,36.70993,67.1157,1414
201704210004,2017,4,20,,0,,4,Afghanistan,6,South Asia,Badakhshan,Baharak district,36.975638,70.926938,1414
201704210043,2017,4,21,,0,,4,Afghanistan,6,South Asia,Laghman,Mihtarlam district,34.667253,70.211718,1414
201704220006,2017,4,22,,0,,4,Afghanistan,6,South Asia,Farah,Farah,32.37001,62.128456,1414
201704240007,2017,4,24,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.335258,69.928467,1414
201704240013,2017,4,24,,0,,4,Afghanistan,6,South Asia,Takhar,Unknown,37.359437,69.494119,1414
201704240014,2017,4,24,,0,,4,Afghanistan,6,South Asia,Takhar,Unknown,37.359437,69.494119,1414
201704240015,2017,4,24,,0,,4,Afghanistan,6,South Asia,Takhar,Unknown,37.359437,69.494119,1414
201704240031,2017,4,24,,0,,4,Afghanistan,6,South Asia,Nangarhar,Kama district,34.434884,70.647555,1414
201704250019,2017,4,23,,0,,4,Afghanistan,6,South Asia,Kandahar,Maywand district,31.499713,65.000854,1414
201704260018,2017,4,24,,0,,4,Afghanistan,6,South Asia,Nangarhar,Abdul Khil,34.512778,70.564444,1414
201704270004,2017,4,27,,0,,4,Afghanistan,6,South Asia,Nangarhar,Bati Kot district,34.263149,70.78821,1414
201704280027,2017,4,28,,0,,4,Afghanistan,6,South Asia,Logar,Baraki Barak district,33.969093,68.950979,1414
201704280028,2017,4,28,,0,,4,Afghanistan,6,South Asia,Logar,Puli Alam district,33.999937,69.019532,1414
201704290003,2017,4,29,,0,,4,Afghanistan,6,South Asia,Badakhshan,Zebak district,36.545763,71.340871,1414
201704290031,2017,4,29,,0,,4,Afghanistan,6,South Asia,Baghlan,Baghlani Jadid district,36.298439,68.638029,1414
201704290033,2017,4,29,,0,,4,Afghanistan,6,South Asia,Nangarhar,Hisarak district,34.283562,69.883565,1414
201704290034,2017,4,29,,0,,4,Afghanistan,6,South Asia,Nangarhar,Khogyani district,34.229213,70.193208,1414
201704290040,2017,4,29,,0,,4,Afghanistan,6,South Asia,Takhar,Charsiano,37.339898,69.565776,1414
201704300012,2017,4,30,,0,,4,Afghanistan,6,South Asia,Nangarhar,Spin Jumat,34.293728,70.382794,1414
201704300013,2017,4,30,,0,,4,Afghanistan,6,South Asia,Nangarhar,Sholanah,34.264167,70.361944,1414
201704300014,2017,4,30,2017-04-30 00:00:00,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201704300015,2017,4,30,2017-04-30 00:00:00,0,,4,Afghanistan,6,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,1414
201704300020,2017,4,29,,0,,4,Afghanistan,6,South Asia,Nangarhar,Chaparhar district,34.292255,70.379683,1414
201704300021,2017,4,30,2017-04-30 00:00:00,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,1414
201705010010,2017,5,1,,0,,4,Afghanistan,6,South Asia,Nangarhar,Barikab,34.303501,70.715721,1414
201705010014,2017,5,1,,0,,4,Afghanistan,6,South Asia,Faryab,Ghormach district,35.785172,63.689539,1414
201705020030,2017,5,2,"April 29-May 4, 2017",0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201705020031,2017,5,2,"April 29-May 4, 2017",0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201705020032,2017,5,2,"April 29-May 4, 2017",0,,4,Afghanistan,6,South Asia,Kabul,Bagrami,34.495324,69.273924,1414
201705030008,2017,5,3,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201705030018,2017,5,2,2017-05-02 00:00:00,1,,4,Afghanistan,6,South Asia,Ghor,Saghar district,33.376511,63.522394,1414
201705030023,2017,5,3,2017-05-03 00:00:00,0,,4,Afghanistan,6,South Asia,Balkh,Chimtal district,36.675299,66.559906,1414
201705030025,2017,5,3,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1414
201705030026,2017,5,3,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201705040013,2017,5,4,2017-05-04 00:00:00,0,,4,Afghanistan,6,South Asia,Badakhshan,Faizabad district,37.181372,70.614918,1414
201705040014,2017,5,4,,0,,4,Afghanistan,6,South Asia,Ghazni,Ab Band district,32.90586,68.163364,1414
201705040019,2017,5,4,,1,,4,Afghanistan,6,South Asia,Nuristan,Waygal district,35.202659,71.00626,1414
201705050008,2017,5,5,,1,,4,Afghanistan,6,South Asia,Kunduz,Qalay-i-Zal district,36.969327,68.510518,1414
201705050013,2017,5,5,,0,,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.573084,64.428911,1414
201705060013,2017,5,7,,0,,4,Afghanistan,6,South Asia,Nangarhar,Sorkamar,34.064349,70.644179,1414
201705070012,2017,5,7,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1414
201705070016,2017,5,7,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1414
201705070023,2017,5,7,2017-05-07 00:00:00,1,,4,Afghanistan,6,South Asia,Badghis,Muqur district,35.142537,63.125349,1414
201705070036,2017,5,7,,0,,4,Afghanistan,6,South Asia,Khost,Khost,33.335258,69.928467,1414
201705080012,2017,5,7,,1,,4,Afghanistan,6,South Asia,Kunduz,Nawabad,36.71872,68.990458,1414
201705080015,2017,5,8,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1414
201705090007,2017,5,9,,0,,4,Afghanistan,6,South Asia,Parwan,Charikar,35.018158,69.168991,1414
201705090008,2017,5,9,,0,,4,Afghanistan,6,South Asia,Nangarhar,Saracha,34.37005,70.53735,1414
201705090029,2017,5,9,,0,,4,Afghanistan,6,South Asia,Kandahar,Spin Boldak,31.002735,66.405617,1414
201705090030,2017,5,9,,0,,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1414
201705090042,2017,5,9,,0,,4,Afghanistan,6,South Asia,Kandahar,Wesh,30.974178,66.437027,1414
201705100028,2017,5,10,,0,,4,Afghanistan,6,South Asia,Herat,Mirabadi,33.621068,62.666998,1414
201705100029,2017,5,10,2017-05-10 00:00:00,0,,4,Afghanistan,6,South Asia,Kandahar,Misrabad,31.746087,65.722945,1414
201705100030,2017,5,10,2017-05-10 00:00:00,0,,4,Afghanistan,6,South Asia,Kandahar,Ghorak district,32.021965,65.112605,1414
201705100033,2017,5,10,,0,,4,Afghanistan,6,South Asia,Herat,Teghzada,34.361565,61.744975,1414
201705110026,2017,5,11,,0,,4,Afghanistan,6,South Asia,Baghlan,Burka district,36.219269,69.186501,1414
201705120012,2017,5,12,,0,,4,Afghanistan,6,South Asia,Herat,Herat,34.346722,62.197315,1414
201705120014,2017,5,12,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201705120025,2017,5,12,,0,,4,Afghanistan,6,South Asia,Samangan,Ruyi Du Ab district,35.641951,67.792109,1414
201705130017,2017,5,13,,0,,4,Afghanistan,6,South Asia,Logar,Golabo,34.19056,69.090227,1414
201705130018,2017,5,13,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201705130024,2017,5,13,,0,,4,Afghanistan,6,South Asia,Kabul,Qala-i-Musa,34.836984,69.172857,1414
201705130027,2017,5,13,,0,,4,Afghanistan,6,South Asia,Laghman,Mihtarlam,34.674866,70.21344,1414
201705130035,2017,5,13,,1,,4,Afghanistan,6,South Asia,Jawzjan,Qush Tepa district,36.163568,65.345432,1414
201705130036,2017,5,13,,0,,4,Afghanistan,6,South Asia,Farah,Farah,32.37001,62.128456,1414
201705130037,2017,5,13,,0,,4,Afghanistan,6,South Asia,Farah,Tajgo,32.863024,63.756833,1414
201705130038,2017,5,13,,0,,4,Afghanistan,6,South Asia,Farah,Barfishar,33.179276,63.769538,1414
201705140029,2017,5,14,,0,,4,Afghanistan,6,South Asia,Baghlan,Baladori,36.06182,68.67087,1414
201705140035,2017,5,14,,0,,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,1414
201705140036,2017,5,14,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,1414
